243,POINT (120975.2824195885 483085.372203799)
244,POINT (120920.3487466035 483081.9851217931)
245,POINT (120928.2579941955 483088.6807615673)
246,POINT (120748.5846346394 483088.995673771)
247,POINT (120750.762507604 483084.9805287094)
248,POINT (120777.2751429701 483088.8751888401)
249,POINT (120773.1391872398 483086.7723467022)
250,POINT (121014.5958357508 489032.3618987422)
251,POINT (121018.4131633961 489036.5666225625)
252,POINT (121058.0378126517 489040.9143280445)
253,POINT (121541.2892225267 488356.1032755449)
254,POINT (113790.1292125879 485833.8141745385)
255,POINT (113808.2180939762 485822.7380344847)
256,POINT (114174.7769752107 485905.9162293156)
257,POINT (120492.9030127489 483065.0312977374)
258,POINT (119645.1494609476 482767.6779872245)
259,POINT (119640.7957722935 482789.7397096654)
260,POINT (119618.8357175628 482751.3364829411)
261,POINT (119624.882907282 482751.1497721818)
262,POINT (123018.9023313832 490283.8202756773)
263,POINT (123018.6549131156 490283.3467307727)
264,POINT (117624.147972175 483487.6631458354)
265,POINT (117615.73841729 483502.3214392685)
266,POINT (117602.3857742364 483506.4721353381)
267,POINT (117565.7501972922 483525.5240817213)
268,POINT (117573.630798045 483533.308461491)
269,POINT (117541.3386044935 483550.8817586163)
270,POINT (117569.373236111 483515.2843113442)
271,POINT (117597.9018431624 483502.2559625563)
272,POINT (117588.6995782264 483505.6850615712)
273,POINT (117580.9513245836 483505.7831325)
274,POINT (117540.3546582481 483543.9742901821)
275,POINT (117628.3772882733 483497.8228612904)
276,POINT (117593.0007880855 483496.9851514057)
277,POINT (117562.1248548512 483523.031548507)
278,POINT (117544.2631466038 483542.8730340463)
279,POINT (117590.9152823727 483503.6759428836)
280,POINT (117556.2065952831 483525.8111031882)
281,POINT (117564.815343552 483537.4642535376)
282,POINT (117585.0665492658 483505.530766264)
283,POINT (117572.7425750582 483503.7531987893)
284,POINT (117602.76349103 483514.1490628274)
285,POINT (117617.1081236689 483496.1015262443)
286,POINT (117561.1889409239 483533.5997734307)
287,POINT (117579.6034976018 483515.7991778368)
288,POINT (117622.3656864642 483493.5708899458)
289,POINT (117557.4365703043 483511.0778166956)
290,POINT (117604.1050847901 483493.3643885741)
291,POINT (117611.8006074859 483491.6258065709)
292,POINT (117540.3280043915 483537.1408361032)
293,POINT (117609.4547135836 483491.6349707106)
294,POINT (117561.9700913239 483514.5933280506)
295,POINT (117580.8577151397 483519.3918188717)
296,POINT (117605.0764628732 483513.3103096819)
297,POINT (117573.5295279519 483507.9568388388)
298,POINT (117609.9683493394 483497.8794962816)
299,POINT (117610.9299197122 483502.511376156)
300,POINT (117543.5774691474 483558.6587100492)
301,POINT (117591.0717827355 483518.90287859)
302,POINT (117612.7573378299 483505.4226502565)
303,POINT (117604.0555651622 483506.656140465)
304,POINT (117584.6630787487 483498.9271517067)
305,POINT (117570.3590255624 483542.4215810451)
306,POINT (117595.9946616474 483518.388139609)
307,POINT (117553.2326055987 483529.5808996309)
308,POINT (117546.3967880107 483542.4449798641)
309,POINT (117621.0675611193 483499.7904652059)
310,POINT (117618.9621086956 483493.3593712627)
311,POINT (117542.7652443153 483533.5866769277)
312,POINT (117540.5263540357 483532.5648234782)
313,POINT (117564.5264464935 483506.0546728208)
314,POINT (117595.7640399884 483509.2724473456)
315,POINT (117558.2312988214 483529.0658356544)
316,POINT (117596.9826278363 483511.7892961228)
317,POINT (117557.6100717166 483515.8751975604)
318,POINT (117544.0923220803 483518.1442809107)
319,POINT (117566.4125201801 483517.1671495255)
320,POINT (117553.7149545324 483520.1391931087)
321,POINT (117560.2040493637 483544.462617921)
322,POINT (117596.0169781728 483505.0011324576)
323,POINT (117559.9792403171 483519.3931087706)
324,POINT (117548.0666884375 483510.5151948653)
325,POINT (117587.9918360524 483525.9543940147)
326,POINT (117606.7337432324 483496.3786626634)
327,POINT (117609.0935070686 483511.005569519)
328,POINT (117599.8961300971 483518.0166219331)
329,POINT (117552.0743375195 483510.3284381001)
330,POINT (117601.9262199324 483500.701898075)
331,POINT (117606.2363273161 483503.5649058998)
332,POINT (117587.8390979615 483501.3846783155)
333,POINT (117569.001295964 483531.2743873891)
334,POINT (117625.7455153007 483492.413119664)
335,POINT (117545.5523343886 483536.7977636445)
336,POINT (117595.3519656188 483498.4877419452)
337,POINT (117613.9967865532 483503.0021716015)
338,POINT (117597.4755212157 483506.678004849)
339,POINT (117562.786643071 483505.8103887942)
340,POINT (117581.2851378457 483532.7478706496)
341,POINT (117579.1770026473 483523.7074874887)
342,POINT (117621.2831687847 483487.9198056962)
343,POINT (117549.0929718087 483532.5590480869)
344,POINT (117563.7499002962 483546.6457948649)
345,POINT (117614.3218528648 483495.2623926547)
346,POINT (117556.0489226762 483508.0109011562)
347,POINT (117566.939159406 483541.9771936465)
348,POINT (117576.8547453535 483521.0226257069)
349,POINT (117545.0492336472 483524.2499720056)
350,POINT (117585.3775393175 483510.664745327)
351,POINT (117545.0869844884 483559.196540576)
352,POINT (117539.736754403 483547.6480989865)
353,POINT (117624.5571280947 483500.4914491145)
354,POINT (117594.6328439461 483516.4353272947)
355,POINT (117578.7619448332 483506.0426327615)
356,POINT (117547.4111253377 483538.6469814533)
357,POINT (117627.0739698997 483494.3298425285)
358,POINT (117582.9543548324 483526.2047970419)
359,POINT (117609.1869438199 483506.7885806803)
360,POINT (117577.2744616797 483509.057428891)
361,POINT (117544.3639700679 483548.4830751434)
362,POINT (117566.6346159418 483537.4988492453)
363,POINT (117583.2296235542 483513.4271660915)
364,POINT (117594.0959869245 483507.2964156137)
365,POINT (117574.357320606 483511.456328123)
366,POINT (117623.6309540466 483496.0066119391)
367,POINT (117505.2958328314 483571.9280243784)
368,POINT (117563.4740704867 483517.7780192067)
369,POINT (117555.7305197821 483520.1399194443)
370,POINT (117602.0012659965 483493.7481597845)
371,POINT (117591.3864577806 483524.717994495)
372,POINT (117587.1114091212 483513.2056805874)
373,POINT (117575.3626136591 483520.6686514849)
374,POINT (117622.8022953719 483502.0754199376)
375,POINT (117542.9842003386 483526.8964860365)
376,POINT (117557.6460620961 483533.9193564385)
377,POINT (117585.8579685549 483517.6634389076)
378,POINT (117598.613461627 483510.3346306336)
379,POINT (117593.5203167015 483521.2253878771)
380,POINT (117552.7912213726 483543.1294724812)
381,POINT (117617.5293283188 483501.2069924095)
382,POINT (117541.567388361 483529.3115594957)
383,POINT (117589.8736842261 483509.0831405356)
384,POINT (117567.3239280032 483513.6996313712)
385,POINT (117599.145306278 483495.5678486561)
386,POINT (117561.3417899448 483506.7927563397)
387,POINT (117573.4464973726 483539.1789370755)
388,POINT (117598.1415970416 483520.3536429977)
389,POINT (117551.4332354214 483551.8458303046)
390,POINT (117568.9530667838 483508.2038231653)
391,POINT (117567.9723187297 483535.6742464745)
392,POINT (117561.0343387045 483528.2096571524)
393,POINT (117545.1515157561 483514.3137762445)
394,POINT (117554.3319405231 483544.7940134465)
395,POINT (117614.3529020042 483489.9728329405)
396,POINT (117548.7005018962 483552.5956181948)
397,POINT (117626.0472814006 483497.429300145)
398,POINT (117591.8282035574 483509.9372413024)
399,POINT (117551.0966331422 483536.2497791632)
400,POINT (117544.9578129454 483553.1154361545)
401,POINT (117556.1056278981 483535.3137446875)
402,POINT (117553.6372486229 483531.5761754745)
403,POINT (117589.2924261393 483505.6817415769)
404,POINT (117619.7464678177 483497.8857869967)
405,POINT (117596.7825871858 483507.4114889541)
406,POINT (117569.2092608505 483527.7766548882)
407,POINT (117611.062465184 483493.9917830919)
408,POINT (117556.6346071939 483542.5397867805)
409,POINT (117573.6122116993 483534.3686597151)
410,POINT (117543.2957323883 483538.4252386408)
411,POINT (117595.5767554383 483520.3388848871)
412,POINT (117601.7294247441 483507.10646075)
413,POINT (117618.2060928569 483494.127610088)
414,POINT (117609.8152185675 483504.6819721074)
415,POINT (117582.8332845478 483507.2045268762)
416,POINT (117505.3062455657 483572.0936417201)
417,POINT (117543.5422574316 483561.7723649715)
418,POINT (117594.8238359813 483510.4075190437)
419,POINT (117559.1750759084 483532.9762557095)
420,POINT (117595.6920100271 483516.3407874798)
421,POINT (117587.7187278937 483509.7727124164)
422,POINT (117609.4454473934 483497.5484660013)
423,POINT (117572.2186166076 483536.160612143)
424,POINT (117614.5501802798 483492.6388254424)
425,POINT (117604.9277878808 483500.7390127348)
426,POINT (117567.0161672718 483538.5298949057)
427,POINT (117606.9412196446 483496.5096367159)
428,POINT (117547.2004539388 483533.5191620986)
429,POINT (117628.1335862832 483498.0414843581)
430,POINT (117569.9025917296 483541.715920493)
431,POINT (117543.2833413725 483549.2052456432)
432,POINT (117589.1018188042 483515.3256304362)
433,POINT (117553.3953619829 483538.6194636038)
434,POINT (117621.9720529478 483491.9147506338)
435,POINT (117603.8503568254 483495.2659259058)
436,POINT (117626.677098508 483499.3662683498)
437,POINT (117565.3060205083 483528.0175901342)
438,POINT (117554.9763980584 483523.6795219057)
439,POINT (117573.2116537744 483506.6396677779)
440,POINT (117598.3885164662 483512.1242882981)
441,POINT (117540.8155696125 483541.7808771137)
442,POINT (117592.650720727 483524.8500503864)
443,POINT (117600.1822790924 483505.2752253326)
444,POINT (117582.5842747333 483512.3519777658)
445,POINT (117545.4433586475 483559.3069710289)
446,POINT (117554.3151335106 483548.3666215204)
447,POINT (117569.401534442 483533.5053964035)
448,POINT (117566.8731714048 483529.6114526248)
449,POINT (117560.8065783376 483513.0648435659)
450,POINT (117590.2761853112 483509.7057557268)
451,POINT (117569.2237306961 483504.0545137194)
452,POINT (117549.500058637 483550.6124882746)
453,POINT (117576.270046426 483503.9893244403)
454,POINT (117627.4865755328 483492.9240952655)
455,POINT (117551.9200977664 483552.4007488426)
456,POINT (117541.394634719 483530.9980633574)
457,POINT (117558.341840684 483513.7193380731)
458,POINT (117550.6471133746 483522.1453737587)
459,POINT (117579.9878881091 483527.1223642854)
460,POINT (117540.2264531484 483517.8759510348)
461,POINT (117580.7745234434 483532.3367677246)
462,POINT (117575.585523147 483510.0900395102)
463,POINT (117554.937978509 483543.3729394087)
464,POINT (117572.4808136128 483526.3802897895)
465,POINT (117595.3842047628 483501.8642620005)
466,POINT (117600.7968884969 483497.220003268)
467,POINT (117543.6241513096 483556.3126761231)
468,POINT (117561.9006519384 483527.1880862878)
469,POINT (117544.0084782773 483522.395746309)
470,POINT (117555.616613067 483551.6269635292)
471,POINT (117581.77589847 483500.35029041)
472,POINT (117571.8533204124 483531.0154737554)
473,POINT (117618.9707340488 483504.964788942)
474,POINT (117586.9663365828 483523.6028759991)
475,POINT (117612.4825681073 483506.2444199578)
476,POINT (117558.7910169076 483516.3985526681)
477,POINT (117607.091888806 483512.618429982)
478,POINT (117603.0152134767 483511.4593680937)
479,POINT (117600.5479602036 483515.9709553748)
480,POINT (117622.6938012066 483501.790223373)
481,POINT (117567.1334197338 483520.9705162491)
482,POINT (117628.8956746272 483498.9343599712)
483,POINT (117545.8663574187 483529.5020502494)
484,POINT (117626.9095359825 483499.5940630235)
485,POINT (117561.5761994774 483547.7955194635)
486,POINT (117593.0471575099 483513.1690325842)
487,POINT (117577.5712604145 483512.599855928)
488,POINT (117605.3062525285 483508.9892334871)
489,POINT (117580.3121626376 483528.2356124315)
490,POINT (117597.039036301 483517.3010086158)
491,POINT (117558.0392382576 483523.7499318479)
492,POINT (117543.2685600319 483558.6893525611)
493,POINT (117608.0513216222 483506.4208504172)
494,POINT (117616.9306232657 483503.3169672799)
495,POINT (117598.3077642277 483510.0730374579)
496,POINT (117553.7420420923 483520.3770434002)
497,POINT (117559.2349753038 483546.0133251594)
498,POINT (117583.7340785391 483524.8591108519)
499,POINT (117549.6719617605 483533.939243772)
500,POINT (117559.8713119081 483521.8111168641)
501,POINT (117557.4847959079 483530.3494998727)
502,POINT (117591.7059992149 483525.4911641949)
503,POINT (117563.8139768017 483530.3823302581)
504,POINT (117562.020876529 483521.5866293618)
505,POINT (117569.9170750787 483516.0830325814)
506,POINT (117566.5255520639 483540.1817428376)
507,POINT (117546.6204467276 483541.4333890302)
508,POINT (117585.4059184943 483530.3684877153)
509,POINT (117549.680924186 483522.5517073441)
510,POINT (117582.1297760447 483528.7760247791)
511,POINT (117576.2102011986 483527.3923163695)
512,POINT (117599.9075219283 483512.2492107719)
513,POINT (117553.4390420981 483543.5197962099)
514,POINT (117565.8022943325 483534.5065928723)
515,POINT (117546.7326754284 483557.1933214588)
516,POINT (117603.6168178199 483507.0639366939)
517,POINT (117548.9372486008 483541.1677700387)
518,POINT (117589.8686960792 483509.9523391539)
519,POINT (117592.4275619705 483520.232406978)
520,POINT (117560.6869311591 483543.1315715396)
521,POINT (117575.9338421207 483517.4102043546)
522,POINT (117553.1049991662 483524.8941560658)
523,POINT (117614.1002386382 483507.2020385305)
524,POINT (117590.2123304832 483524.320264486)
525,POINT (117565.0244155854 483521.2564787759)
526,POINT (117564.4982800774 483540.8344084114)
527,POINT (117588.9895232526 483527.1931055338)
528,POINT (117571.8120826017 483537.1308728473)
529,POINT (117545.8712091042 483521.2217834803)
530,POINT (117539.6403294668 483548.3040105167)
531,POINT (117505.4197086717 483572.0772289644)
532,POINT (117560.0998299378 483527.2273230605)
533,POINT (117615.3454374521 483502.852550489)
534,POINT (117591.3203775574 483512.6943993653)
535,POINT (117563.3830346306 483524.7131775522)
536,POINT (117541.3085589993 483527.6849733938)
537,POINT (117548.521818111 483527.8576588902)
538,POINT (117588.3872376044 483511.7867609789)
539,POINT (117557.282822404 483541.520423413)
540,POINT (117624.6107229889 483500.6355656068)
541,POINT (117542.4702033062 483537.5294597804)
542,POINT (117540.499135337 483544.8502794657)
543,POINT (117594.4441619205 483510.8833851059)
544,POINT (117548.2821476351 483550.5571666806)
545,POINT (117544.7940944321 483532.9177782343)
546,POINT (117556.0671034169 483523.0367657394)
547,POINT (117551.5664721493 483547.3068799342)
548,POINT (117571.2249144213 483531.9709406878)
549,POINT (117589.1698797309 483517.8888250956)
550,POINT (117562.5914033003 483541.7171656546)
551,POINT (117594.653290099 483518.0283173026)
552,POINT (117580.581018123 483522.4882070221)
553,POINT (117562.2997723802 483530.6307423814)
554,POINT (117574.3956967664 483534.4443179363)
555,POINT (117573.4827878513 483518.4545702976)
556,POINT (117580.6222466482 483534.1275114597)
557,POINT (117595.5999462027 483521.5075225758)
558,POINT (117542.0488474001 483523.1238005635)
559,POINT (117550.0231619893 483557.2389411926)
560,POINT (117552.1603220796 483559.0158005942)
561,POINT (117584.0815442439 483513.9729041301)
562,POINT (117587.2998457103 483528.7834466005)
563,POINT (117580.3658861769 483516.653502448)
564,POINT (117555.0066590032 483545.3192244858)
565,POINT (117610.1424289287 483504.0167146284)
566,POINT (117560.8803918935 483531.9892193911)
567,POINT (117601.9101803222 483507.268243677)
568,POINT (117554.1850171589 483556.9651992636)
569,POINT (117544.0674712098 483526.2427536391)
570,POINT (117560.8265402745 483537.3877043365)
571,POINT (117544.7754750324 483550.9640099797)
572,POINT (117610.008529833 483510.0679612776)
573,POINT (117581.4810704759 483511.292239677)
574,POINT (117570.9275707167 483541.258761253)
575,POINT (117571.2073748708 483521.3729109449)
576,POINT (117552.1860870101 483529.3670778926)
577,POINT (117547.9835894896 483560.0787560855)
578,POINT (117544.496963912 483540.6536284889)
579,POINT (117572.9156863487 483532.7795699734)
580,POINT (117563.9796247823 483546.4595820836)
581,POINT (117541.3524594111 483555.4969023451)
582,POINT (117559.269158703 483532.7411135276)
583,POINT (117569.0988080097 483541.4536120812)
584,POINT (117587.3519781534 483516.0209024187)
585,POINT (117573.6591986018 483513.7169503464)
586,POINT (117564.7263844582 483516.6208786124)
587,POINT (117569.7696329298 483533.1636029811)
588,POINT (117586.9319499574 483509.6097152253)
589,POINT (117578.8835263281 483522.6655795209)
590,POINT (117550.1218900244 483548.6690202453)
591,POINT (117543.4390956208 483521.2511347128)
592,POINT (117572.5990791159 483527.2224590851)
593,POINT (117539.6710919708 483556.9710427395)
594,POINT (117583.7057496148 483520.2813236652)
595,POINT (117562.5033254426 483517.752352407)
596,POINT (117553.9998120642 483536.9903554277)
597,POINT (117616.1113243061 483506.8597630864)
598,POINT (117551.355813208 483519.0939496025)
599,POINT (117549.9220364036 483544.6774826499)
600,POINT (117574.0956802533 483528.05352947)
601,POINT (117585.6265527125 483512.8505194309)
602,POINT (117603.9618943926 483515.9668756475)
603,POINT (117606.3708918958 483505.1190517559)
604,POINT (117576.7786716258 483536.9338207223)
605,POINT (117541.4146200985 483541.6473802635)
606,POINT (117548.1297655088 483545.5909764327)
607,POINT (117576.7857566635 483531.7413326412)
608,POINT (117619.8423620466 483501.4265793237)
609,POINT (117539.3917962847 483526.9396454286)
610,POINT (117569.5937983647 483523.8515924213)
611,POINT (117541.6019132865 483544.6467654901)
612,POINT (117582.2899751995 483513.6905145714)
